target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00438_c0	ATP:thiamin-phosphate phosphotransferase	0.00122947150849801	rxn00438_Shan	"cpd00002[c0],cpd00067[c0],cpd00793[c0],cpd00008[c0],cpd00056[c0]"	"ATP[c0],H+[c0],Thiamine phosphate[c0],ADP[c0],TPP[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00438	ATP:thiamin-phosphate phosphotransferase	FALSE	0	1000	rxn00438_c0	STY1_bin_1_NODE_151_length_27786_cov_23.0304_15272:14421 | STY2_bin_2_NODE_103_length_34354_cov_43.935_22994:22143 | STY3_bin_1_NODE_1650_length_7873_cov_149.42_7798:6947 | STY4_bin_1_NODE_110_length_35820_cov_574.256_22985:22134	THI-P-KIN-RXN	thiamine-monophosphate kinase	2.7.4.16	UniRef90_O67883	34.114	1.68e-36	137	92	STY2_bin_2_NODE_103_length_34354_cov_43.935	22994	22143	|PWY-6893|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.16;http://identifiers.org/seed.reaction:rxn00438;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00438;http://identifiers.org/kegg.reaction:R00617;http://identifiers.org/bigg.reaction:TMPK;http://identifiers.org/biocyc:META:THI-P-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR104907	MNXR104907	rxn00438	R00617	TMPK	THI-P-KIN-RXN	|PWY-6893|	thiamine diphosphate biosynthesis II (Bacillus)	true	100	0	0	0	THI-P-KIN-RXN RXN-12610
rxn00515_c0	ATP:IDP phosphotransferase	-1000	rxn00515_Shan	"cpd00002[c0],cpd00090[c0],cpd00008[c0],cpd00068[c0]"	"ATP[c0],IDP[c0],ADP[c0],ITP[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00515	ATP:IDP phosphotransferase	TRUE	-1000	1000	rxn00515_c0	STY1_bin_1_NODE_437_length_14901_cov_19.1353_12078:11656 | STY2_bin_2_NODE_2368_length_7318_cov_29.0924_4496:4074 | STY3_bin_1_NODE_2186_length_7105_cov_124.182_4343:3921 | STY4_bin_1_NODE_599_length_15021_cov_444.136_12309:11887	GDPKIN-RXN	GDP kinase	2.7.4.6	UniRef90_A1K3Y5	65.248	1.77e-60	199	100	STY4_bin_1_NODE_599_length_15021_cov_444.136	12309	11887	|PPGPPMET-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00515;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00515;http://identifiers.org/kegg.reaction:R00722;http://identifiers.org/bigg.reaction:NDPK9;http://identifiers.org/bigg.reaction:NDPK9m;http://identifiers.org/bigg.reaction:NDPK9n;http://identifiers.org/biocyc:META:RXN-14120;http://identifiers.org/metanetx.reaction:MNXR101941	MNXR101941	rxn00515	R00722	NDPK9;NDPK9m;NDPK9n	RXN-14120	|PPGPPMET-PWY|	ppGpp metabolism	true	83	0	0	0	PPGPPSYN-RXN GTPPYPHOSKIN-RXN GDPPYPHOSKIN-RXN RXN0-6427 GDPKIN-RXN
rxn00533_c0	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	0.356739530446594	rxn00533_Shan	"cpd00002[c0],cpd00022[c0],cpd00242[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd00070[c0]"	"ATP[c0],Acetyl-CoA[c0],H2CO3[c0],ADP[c0],Phosphate[c0],H+[c0],Malonyl-CoA[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00533	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	FALSE	0	1000	rxn00533_c0	((STY1_bin_1_NODE_147_length_28361_cov_21.786_21310:19352 | STY1_bin_1_NODE_155_length_27337_cov_20.5769_1602:3593 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_26744:25413 | STY2_bin_2_NODE_1597_length_8638_cov_35.0551_6065:4074 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_30655:31986 | STY2_bin_2_NODE_279_length_19293_cov_28.7999_12242:10284 | STY3_bin_1_NODE_137_length_25644_cov_135.347_18667:16709 | STY3_bin_1_NODE_3541_length_5878_cov_134.871_2:1993 | STY3_bin_1_NODE_94_length_32747_cov_133.485_2666:1335 | STY4_bin_1_NODE_1660_length_9612_cov_493.812_2576:4567 | STY4_bin_1_NODE_2_length_187527_cov_473.197_160942:162273 | STY4_bin_1_NODE_4_length_120519_cov_465.846_113354:111396))	R00742	acetyl-CoA:carbon-dioxide ligase (ADP-forming)	6.4.1.2	UniRef90_O34544	49.888	2.66e-125	399	100	STY4_bin_1_NODE_2_length_187527_cov_473.197	160942	162273	map00061	good_blast	threshold	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.4.1.2;http://identifiers.org/seed.reaction:rxn00533;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00533;http://identifiers.org/kegg.reaction:R00742;http://identifiers.org/bigg.reaction:ACCOAC;http://identifiers.org/bigg.reaction:ACCOACrm;http://identifiers.org/bigg.reaction:ACCOAhi;http://identifiers.org/biocyc:META:ACETYL-COA-CARBOXYLTRANSFER-RXN;http://identifiers.org/metanetx.reaction:MNXR95219	MNXR95219	rxn00533	R00742	ACCOAC;ACCOACrm;ACCOAhi	ACETYL-COA-CARBOXYLTRANSFER-RXN	map00061	Fatty acid biosynthesis	true	84	1	0	0	R10116 R10118 R01404 R01403 R04355 R10707 R01626 R10115 R01624 R01624 R01706 R10117 R07639 R00390 R00742
rxn00615_c0	ATP:glycerol 3-phosphotransferase	0.00972363299724083	rxn00615_Shan	"cpd00002[c0],cpd00100[c0],cpd00008[c0],cpd00067[c0],cpd00080[c0]"	"ATP[c0],Glycerol[c0],ADP[c0],H+[c0],Glycerol-3-phosphate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00615	ATP:glycerol 3-phosphotransferase	FALSE	0	1000	rxn00615_c0	STY1_bin_1_NODE_155_length_27337_cov_20.5769_5964:7415 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_32099:30663 | STY2_bin_2_NODE_1597_length_8638_cov_35.0551_1703:252 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_25310:26761 | STY3_bin_1_NODE_3541_length_5878_cov_134.871_4364:5815 | STY3_bin_1_NODE_94_length_32747_cov_133.485_8022:6586 | STY4_bin_1_NODE_1660_length_9612_cov_493.812_6938:8389 | STY4_bin_1_NODE_2_length_187527_cov_473.197_155593:157029	GLYCEROL-KIN-RXN	glycerol kinase	2.7.1.30	UniRef90_A1U326	58.522	1.24e-167	523	99	STY1_bin_1_NODE_155_length_27337_cov_20.5769	5964	7415	|PWY-4261|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.30;http://identifiers.org/seed.reaction:rxn00615;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00615;http://identifiers.org/kegg.reaction:R00847;http://identifiers.org/bigg.reaction:GLYK;http://identifiers.org/bigg.reaction:GLYKm;http://identifiers.org/biocyc:META:GLYCEROL-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100348	MNXR100348	rxn00615	R00847	GLYK;GLYKm	GLYCEROL-KIN-RXN	|PWY-4261|	glycerol degradation I	false	66	0	0	0	GLYCEROL-KIN-RXN RXN-15745
rxn00646_c0	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	0.001229471508498	rxn00646_Shan	"cpd00002[c0],cpd00023[c0],cpd00084[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd00506[c0]"	"ATP[c0],L-Glutamate[c0],L-Cysteine[c0],ADP[c0],Phosphate[c0],H+[c0],gamma-Glutamylcysteine[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00646	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	FALSE	0	1000	rxn00646_c0	STY1_bin_1_NODE_23_length_75396_cov_17.9961_44764:43319 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_25920:27044 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_68963:70408 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_26053:27177 | STY3_bin_1_NODE_19_length_68758_cov_129.502_26064:27509 | STY3_bin_1_NODE_279_length_16811_cov_123.954_13679:14803 | STY4_bin_1_NODE_5_length_111668_cov_444.387_43091:41646 | STY4_bin_1_NODE_5_length_111668_cov_444.387_85743:84619	GLUTCYSLIG-RXN	glutamate-cysteine ligase	6.3.2.2	UniRef90_A1S4F9	41.955	8.46e-115	372	92	STY2_bin_2_NODE_3_length_112532_cov_30.2027	68963	70408	|GLUTATHIONESYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.2.2;http://identifiers.org/seed.reaction:rxn00646;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00646;http://identifiers.org/kegg.reaction:R00894;http://identifiers.org/bigg.reaction:GCL;http://identifiers.org/bigg.reaction:GLUCYS;http://identifiers.org/biocyc:META:GLUTCYSLIG-RXN;http://identifiers.org/metanetx.reaction:MNXR100074	MNXR100074	rxn00646	R00894	GCL;GLUCYS	GLUTCYSLIG-RXN	|GLUTATHIONESYN-PWY|	glutathione biosynthesis	true	100	0	0	0	GLUTCYSLIG-RXN GLUTATHIONE-SYN-RXN
rxn00669_c0	Propanoate:CoA ligase (ADP-forming)	-95.1256640077177	rxn00669_Shan	"cpd00002[c0],cpd00010[c0],cpd00141[c0],cpd00008[c0],cpd00009[c0],cpd00086[c0]"	"ATP[c0],CoA[c0],Propionate[c0],ADP[c0],Phosphate[c0],Propionyl-CoA[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00669	Propanoate:CoA ligase (ADP-forming)	TRUE	-1000	1000	rxn00669_c0	((STY1_bin_1_NODE_33_length_65705_cov_20.7475_48227:46077 | STY2_bin_2_NODE_199_length_23560_cov_33.4176_6079:3929 | STY3_bin_1_NODE_437_length_13329_cov_141.525_7200:9350 | STY4_bin_1_NODE_2_length_187527_cov_473.197_96835:94685))	ACETATE--COA-LIGASE-ADP-FORMING-RXN	acetate-CoA ligase (ADP-forming)	6.2.1.13	UniRef50_A0A2H5YSQ3	28.831	1.76e-55	205	98	STY3_bin_1_NODE_437_length_13329_cov_141.525	7200	9350	|P162-PWY|	good_blast	NA	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.13;http://identifiers.org/seed.reaction:rxn00669;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00669;http://identifiers.org/kegg.reaction:R00920;http://identifiers.org/biocyc:META:PROPANOATECOA-LIGASE-RXN;http://identifiers.org/metanetx.reaction:MNXR106752	MNXR106752	rxn00669	R00920	NA	PROPANOATECOA-LIGASE-RXN	|P162-PWY|	L-glutamate degradation V (via hydroxyglutarate)	false	76	0	0	0	GLUTAMATE-DEHYDROGENASE-RXN KETOGLUTREDUCT-RXN RXN-1083 RXN-1082 BUTYRYL-COA-DEHYDROGENASE-RXN RXN-11667 RXN-11662 ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN ACETATE--COA-LIGASE-ADP-FORMING-RXN
rxn00690_c0	Formate:tetrahydrofolate ligase (ADP-forming)	0.0135241865935001	rxn00690_Shan	"cpd00002[c0],cpd00047[c0],cpd00087[c0],cpd00008[c0],cpd00009[c0],cpd00201[c0]"	"ATP[c0],Formate[c0],Tetrahydrofolate[c0],ADP[c0],Phosphate[c0],10-Formyltetrahydrofolate[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00690	Formate:tetrahydrofolate ligase (ADP-forming)	FALSE	0	1000	rxn00690_c0	STY1_bin_1_NODE_39_length_59469_cov_18.2663_45170:46831 | STY2_bin_2_NODE_20_length_59484_cov_29.3548_42861:44522 | STY3_bin_1_NODE_41_length_46589_cov_131.048_42882:44543 | STY4_bin_1_NODE_4_length_120519_cov_465.846_75141:76802	FORMATETHFLIG-RXN	formyltetrahydrofolate synthetase	6.3.4.3	UniRef90_A3PM52	68.705	0	742	99	STY4_bin_1_NODE_4_length_120519_cov_465.846	75141	76802	|CODH-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.3;http://identifiers.org/seed.reaction:rxn00690;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00690;http://identifiers.org/kegg.reaction:R00943;http://identifiers.org/bigg.reaction:FTHFLi;http://identifiers.org/bigg.reaction:FTHFLmi;http://identifiers.org/metanetx.reaction:MNXR99672	MNXR99672	rxn00690	R00943	FTHFLi;FTHFLmi	NA	|CODH-PWY|	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria)	false	77	0	2	1	FORMATE-DEHYDROGENASE-NADP+-RXN METHCOCLTH-RXN RXN-5061 1.5.1.20-RXN METHENYLTHFCYCLOHYDRO-RXN FORMATETHFLIG-RXN METHYLENETHFDEHYDROG-NADP-RXN
rxn00770_c0	ATP:D-ribose-5-phosphate diphosphotransferase	0.052537221058742	rxn00770_Shan	"cpd00002[c0],cpd00101[c0],cpd00018[c0],cpd00067[c0],cpd00103[c0]"	"ATP[c0],ribose-5-phosphate[c0],AMP[c0],H+[c0],PRPP[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00770	ATP:D-ribose-5-phosphate diphosphotransferase	FALSE	0	1000	rxn00770_c0	STY1_bin_1_NODE_226_length_21163_cov_20.3193_6626:5697 | STY2_bin_2_NODE_309_length_18290_cov_35.2231_14897:15826 | STY3_bin_1_NODE_11816_length_3485_cov_154.266_36:965 | STY4_bin_1_NODE_11_length_92275_cov_574.104_77624:78553	PRPPSYN-RXN	ribose-phosphate diphosphokinase	2.7.6.1	UniRef90_P44328	60.577	7.85e-131	398	99	STY3_bin_1_NODE_11816_length_3485_cov_154.266	36	965	|PWY0-662|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.6.1;http://identifiers.org/seed.reaction:rxn00770;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00770;http://identifiers.org/metanetx.reaction:MNXR106802	MNXR106802	rxn00770	NA	NA	NA	|PWY0-662|	PRPP biosynthesis	true	100	0	0	0	PRPPSYN-RXN
rxn00789_c0	1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase	-0.028015431291692	rxn00789_Shan	"cpd00012[c0],cpd00067[c0],cpd01775[c0],cpd00002[c0],cpd00103[c0]"	"PPi[c0],H+[c0],Phosphoribosyl-ATP[c0],ATP[c0],PRPP[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00789	1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase	TRUE	-1000	0	rxn00789_c0	STY1_bin_1_NODE_94_length_35576_cov_21.7748_20571:19942 | STY2_bin_2_NODE_452_length_15049_cov_38.7924_1918:1289 | STY3_bin_1_NODE_2494_length_6734_cov_158.142_1918:1289 | STY4_bin_1_NODE_114_length_35050_cov_501.094_21819:21190	ATPPHOSPHORIBOSYLTRANS-RXN	ATP phosphoribosyltransferase	2.4.2.17	UniRef90_A1K3M9	56.808	1.64e-64	214	99	STY4_bin_1_NODE_114_length_35050_cov_501.094	21819	21190	|HISTSYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.4.2.17;http://identifiers.org/seed.reaction:rxn00789;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00789;http://identifiers.org/kegg.reaction:R01071;http://identifiers.org/bigg.reaction:ATPPRT;http://identifiers.org/biocyc:META:ATPPHOSPHORIBOSYLTRANS-RXN;http://identifiers.org/metanetx.reaction:MNXR96132	MNXR96132	rxn00789	R01071	ATPPRT	ATPPHOSPHORIBOSYLTRANS-RXN	|HISTSYN-PWY|	L-histidine biosynthesis	true	100	0	0	0	HISTALDEHYD-RXN HISTOLDEHYD-RXN HISTIDPHOS-RXN HISTAMINOTRANS-RXN IMIDPHOSDEHYD-RXN GLUTAMIDOTRANS-RXN PRIBFAICARPISOM-RXN HISTPRATPHYD-RXN HISTCYCLOHYD-RXN ATPPHOSPHORIBOSYLTRANS-RXN
rxn00839_c0	ATP:dADP phosphotransferase	0.00768937347743304	rxn00839_Shan	"cpd00002[c0],cpd00177[c0],cpd00008[c0],cpd00115[c0]"	"ATP[c0],dADP[c0],ADP[c0],dATP[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00839	ATP:dADP phosphotransferase	TRUE	-1000	1000	rxn00839_c0	STY1_bin_1_NODE_437_length_14901_cov_19.1353_12078:11656 | STY2_bin_2_NODE_2368_length_7318_cov_29.0924_4496:4074 | STY3_bin_1_NODE_2186_length_7105_cov_124.182_4343:3921 | STY4_bin_1_NODE_599_length_15021_cov_444.136_12309:11887	GDPKIN-RXN	GDP kinase	2.7.4.6	UniRef90_A1K3Y5	65.248	1.77e-60	199	100	STY4_bin_1_NODE_599_length_15021_cov_444.136	12309	11887	|PPGPPMET-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00839;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00839;http://identifiers.org/kegg.reaction:R01137;http://identifiers.org/bigg.reaction:NDPK8;http://identifiers.org/bigg.reaction:NDPK8m;http://identifiers.org/bigg.reaction:NDPK8n;http://identifiers.org/biocyc:META:DADPKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR101940	MNXR101940	rxn00839	R01137	NDPK8;NDPK8m;NDPK8n	DADPKIN-RXN	|PPGPPMET-PWY|	ppGpp metabolism	true	83	0	0	0	PPGPPSYN-RXN GTPPYPHOSKIN-RXN GDPPYPHOSKIN-RXN RXN0-6427 GDPKIN-RXN
rxn00916_c0	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	0.0774412044716164	rxn00916_Shan	"cpd00002[c0],cpd00013[c0],cpd00497[c0],cpd00012[c0],cpd00018[c0],cpd00067[c0],cpd00126[c0]"	"ATP[c0],NH3[c0],XMP[c0],PPi[c0],AMP[c0],H+[c0],GMP[c0]"	"-1,-1,-1,1,1,3,1"	"1,1,1,1,1,1,1"	rxn00916	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	FALSE	0	1000	rxn00916_c0	STY1_bin_1_NODE_91_length_36376_cov_19.6453_29405:27870 | STY2_bin_2_NODE_40_length_48899_cov_31.3613_30673:29138 | STY3_bin_1_NODE_84_length_34055_cov_126.5_7001:8536 | STY4_bin_1_NODE_67_length_45416_cov_442.926_27146:25611	GMP-SYN-GLUT-RXN	xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	6.3.5.2	UniRef90_A4XY17	61.969	0	647	98	STY4_bin_1_NODE_67_length_45416_cov_442.926	27146	25611	|PWY-7221|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.2;http://identifiers.org/seed.reaction:rxn00916;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00916;http://identifiers.org/kegg.reaction:R01230;http://identifiers.org/bigg.reaction:GMPS;http://identifiers.org/bigg.reaction:GMPSm;http://identifiers.org/biocyc:META:GMP-SYN-NH3-RXN;http://identifiers.org/metanetx.reaction:MNXR100383	MNXR100383	rxn00916	R01230	GMPS;GMPSm	GMP-SYN-NH3-RXN	|PWY-7221|	guanosine ribonucleotides de novo biosynthesis	true	100	0	0	0	IMP-DEHYDROG-RXN GMP-SYN-GLUT-RXN GUANYL-KIN-RXN GDPKIN-RXN
rxn01100_c0	ATP:3-phospho-D-glycerate 1-phosphotransferase	208.677812113707	rxn01100_Shan	"cpd00002[c0],cpd00169[c0],cpd00008[c0],cpd00203[c0]"	"ATP[c0],3-Phosphoglycerate[c0],ADP[c0],1,3-Bisphospho-D-glycerate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn01100	ATP:3-phospho-D-glycerate 1-phosphotransferase	TRUE	-1000	1000	rxn01100_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_49915:48776 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_7506:8645 | STY3_bin_1_NODE_94_length_32747_cov_133.485_26513:25374 | STY4_bin_1_NODE_2_length_187527_cov_473.197_137779:138918	PHOSGLYPHOS-RXN	phosphoglycerate kinase	2.7.2.3	UniRef90_A5CXU9	48.421	2.88e-105	339	95	STY1_bin_1_NODE_26_length_72910_cov_20.1249	49915	48776	|ANAGLYCOLYSIS-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.2.3;http://identifiers.org/seed.reaction:rxn01100;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01100;http://identifiers.org/kegg.reaction:R01512;http://identifiers.org/bigg.reaction:PGK;http://identifiers.org/bigg.reaction:PGK_1;http://identifiers.org/bigg.reaction:PGKf;http://identifiers.org/bigg.reaction:PGKh;http://identifiers.org/bigg.reaction:PGKm;http://identifiers.org/biocyc:META:PHOSGLYPHOS-RXN;http://identifiers.org/metanetx.reaction:MNXR102538	MNXR102538	rxn01100	R01512	PGK;PGK_1;PGKf;PGKh;PGKm	PHOSGLYPHOS-RXN	|ANAGLYCOLYSIS-PWY|	glycolysis III (from glucose)	false	66	0	0	0	F16ALDOLASE-RXN TRIOSEPISOMERIZATION-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN RXN-15513 GLUCOKIN-RXN
rxn01127_c0	ATP:dAMP phosphotransferase	1.13686837721616e-13	rxn01127_Shan	"cpd00002[c0],cpd00067[c0],cpd00294[c0],cpd00008[c0],cpd00177[c0]"	"ATP[c0],H+[c0],dAMP[c0],ADP[c0],dADP[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn01127	ATP:dAMP phosphotransferase	TRUE	-1000	1000	rxn01127_c0	STY1_bin_1_NODE_86_length_37705_cov_21.3577_2915:3532 | STY2_bin_2_NODE_48_length_46342_cov_37.1086_5529:6146 | STY3_bin_1_NODE_78_length_35660_cov_136.564_33383:32766 | STY4_bin_1_NODE_11_length_92275_cov_574.104_21561:22178	ADENYL-KIN-RXN	AMP kinase	2.7.4.3	UniRef90_A0L8G8	47.619	1.32e-61	205	98	STY3_bin_1_NODE_78_length_35660_cov_136.564	33383	32766	|PWY-7219|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.3;http://identifiers.org/seed.reaction:rxn01127;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01127;http://identifiers.org/kegg.reaction:R01547;http://identifiers.org/bigg.reaction:ATDAMh;http://identifiers.org/bigg.reaction:ATDAMm;http://identifiers.org/bigg.reaction:DADK;http://identifiers.org/biocyc:META:DEOXYADENYLATE-KINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR96117	MNXR96117	rxn01127	R01547	ATDAMh;ATDAMm;DADK	DEOXYADENYLATE-KINASE-RXN	|PWY-7219|	adenosine ribonucleotides de novo biosynthesis	true	100	0	0	0	ADENYLOSUCCINATE-SYNTHASE-RXN AMPSYN-RXN ADENYL-KIN-RXN
rxn01220_c0	ATP:deoxycitidine 5'-phosphotransferase	6.57737753151366e-14	rxn01220_Shan	"cpd00002[c0],cpd00654[c0],cpd00008[c0],cpd00067[c0],cpd00206[c0]"	"ATP[c0],Deoxycytidine[c0],ADP[c0],H+[c0],dCMP[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01220	ATP:deoxycitidine 5'-phosphotransferase	FALSE	0	1000	rxn01220_c0	STY1_bin_1_NODE_1807_length_8080_cov_24.0202_5130:4621 | STY2_bin_2_NODE_216_length_22236_cov_36.4843_2882:3391 | STY3_bin_1_NODE_186_length_21122_cov_140.601_2903:3412 | STY4_bin_1_NODE_2479_length_8160_cov_515.609_5277:4768	DEOXYCYTIDINE-KINASE-RXN	2'-deoxycytidine kinase	2.7.1.74	UniRef90_P37529	32.778	1.48e-26	105	81	STY3_bin_1_NODE_186_length_21122_cov_140.601	2903	3412	|PWY-7199|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.74;http://identifiers.org/seed.reaction:rxn01220;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01220;http://identifiers.org/kegg.reaction:R01666;http://identifiers.org/bigg.reaction:ADADir;http://identifiers.org/bigg.reaction:DCK1m;http://identifiers.org/bigg.reaction:DCK1n;http://identifiers.org/biocyc:META:RXN-14093;http://identifiers.org/metanetx.reaction:MNXR95433	MNXR95433	rxn01220	R01666	ADADir;DCK1m;DCK1n	RXN-14093	|PWY-7199|	pyrimidine deoxyribonucleosides salvage	false	57	0	0	0	DURIDKI-RXN THYKI-RXN DEOXYCYTIDINE-KINASE-RXN THYMIDYLATESYN-RXN
rxn01300_c0	ATP:L-homoserine O-phosphotransferase	0.160933088642423	rxn01300_Shan	"cpd00002[c0],cpd00227[c0],cpd00008[c0],cpd00067[c0],cpd00809[c0]"	"ATP[c0],L-Homoserine[c0],ADP[c0],H+[c0],O-Phospho-L-homoserine[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01300	ATP:L-homoserine O-phosphotransferase	FALSE	0	1000	rxn01300_c0	STY1_bin_1_NODE_81_length_38385_cov_22.3828_26497:25592 | STY2_bin_2_NODE_63_length_43182_cov_39.3271_27446:26541 | STY3_bin_1_NODE_474_length_12827_cov_136.616_930:25 | STY4_bin_1_NODE_74_length_43737_cov_497.747_11904:12809	HOMOSERKIN-RXN	homoserine kinase	2.7.1.39	UniRef90_A4G1V8	42.157	1.62e-70	236	95	STY2_bin_2_NODE_63_length_43182_cov_39.3271	27446	26541	|HOMOSER-THRESYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.39;http://identifiers.org/seed.reaction:rxn01300;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01300;http://identifiers.org/kegg.reaction:R01771;http://identifiers.org/bigg.reaction:HSK;http://identifiers.org/bigg.reaction:HSK_1;http://identifiers.org/biocyc:META:HOMOSERKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100737	MNXR100737	rxn01300	R01771	HSK;HSK_1	HOMOSERKIN-RXN	|HOMOSER-THRESYN-PWY|	L-threonine biosynthesis	true	100	0	0	0	HOMOSERKIN-RXN THRESYN-RXN
