target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn02758_c0	Sinapyl alcohol:NADP+ oxidoreductase	1000	rxn02758_Shan	"cpd00005[c0],cpd00067[c0],cpd03333[c0],cpd00006[c0],cpd01554[c0]"	"NADPH[c0],H+[c0],Sinapaldehyde[c0],NADP[c0],Sinapyl alcohol[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn02758	Sinapyl alcohol:NADP+ oxidoreductase	TRUE	-1000	1000	rxn02758_c0	STY1_bin_1_NODE_21_length_76331_cov_22.1833_66569:67255 | STY1_bin_1_NODE_377_length_16149_cov_16.7494_13322:12273 | STY1_bin_1_NODE_593_length_12714_cov_22.2203_4411:3806 | STY2_bin_2_NODE_1167_length_9812_cov_48.7711_3387:3992 | STY2_bin_2_NODE_134_length_29257_cov_29.4037_11791:10742 | STY2_bin_2_NODE_57_length_44299_cov_31.9822_8104:7418 | STY3_bin_1_NODE_117_length_28312_cov_121.499_16693:17742 | STY3_bin_1_NODE_603_length_11564_cov_132.856_9018:8296 | STY4_bin_1_NODE_59_length_49303_cov_463.386_40377:41063 | STY4_bin_1_NODE_632_length_14761_cov_513.722_6459:5845 | STY4_bin_1_NODE_8_length_104303_cov_519.895_83565:84614	RXN-1102	coumaryl alcohol dehydrogenase	1.1.1.195	sp|P9WFF7|DPDS_MYCTU	41.41	5.73e-46	164	77	STY1_bin_1_NODE_21_length_76331_cov_22.1833	66569	67249	|PWY-361|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.195;http://identifiers.org/seed.reaction:rxn02758;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02758;http://identifiers.org/kegg.reaction:R03918;http://identifiers.org/biocyc:META:RXN-1125;http://identifiers.org/metanetx.reaction:MNXR108526	MNXR108526	rxn02758	R03918	NA	RXN-1125	|PWY-361|	phenylpropanoid biosynthesis	false	18	8	0	0	4-COUMARATE--COA-LIGASE-RXN RXN-1106 RXN-1102
rxn02906_c0	21-Hydroxypregnenolone:NADP+ 3-oxidoreductase	-1000	rxn02906_Shan	"cpd00006[c0],cpd03266[c0],cpd00005[c0],cpd00067[c0],cpd02047[c0]"	"NADP[c0],21-Hydroxypregnenolone[c0],NADPH[c0],H+[c0],DOC[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn02906	21-Hydroxypregnenolone:NADP+ 3-oxidoreductase	TRUE	-1000	1000	rxn02906_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_46447:45692 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31328:32050 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_10962:11717 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31473:32195 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10781:10059 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_23045:22290 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_141247:142002 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80326:79604	RXN-12747	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA 5-dehydrogenase	1.1.1.145	tr|I6YCF0|I6YCF0_MYCTU	36.073	7.45e-27	107	84	STY4_bin_1_NODE_2_length_187527_cov_473.197	149670	149023	|PWY-6944|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.145;http://identifiers.org/seed.reaction:rxn02906;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-6944|	androstenedione degradation	false	45	2	0	0	RXN-12736 RXN-12746 RXN-12747 RXN-12750 RXN-12751 RXN-19797 RXN-19800 RXN-19803 RXN-19804
rxn02985_c0	6-Lactoyl-5,6,7,8-tetrahydropterin:NADP+ 2'-oxidoreductase	-1000	rxn02985_Shan	"cpd00006[c0],cpd02608[c0],cpd00005[c0],cpd00067[c0],cpd02315[c0]"	"NADP[c0],6-Lactoyl-5,6,7,8-tetrahydropterin[c0],NADPH[c0],H+[c0],6-Pyruvoyltetrahydropterin[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn02985	6-Lactoyl-5,6,7,8-tetrahydropterin:NADP+ 2'-oxidoreductase	TRUE	-1000	1000	rxn02985_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY3_bin_1_NODE_347_length_14913_cov_134.15_9363:10085 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970	RXN-8854	tetrahydrobiopterin:NADP+ oxidoreductase	1.1.1.153	UniRef50_A0A073CAP9	35.45	5.28e-29	113	90	STY1_bin_1_NODE_26_length_72910_cov_20.1249	39486	38923	|PWY-5663|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.153;http://identifiers.org/seed.reaction:rxn02985;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02985;http://identifiers.org/metanetx.reaction:MNXR105367	MNXR105367	rxn02985	NA	NA	NA	|PWY-5663|	erythro-tetrahydrobiopterin biosynthesis I	false	50	0	0	0	GTP-CYCLOHYDRO-I-RXN RXN-8854
rxn03068_c0	(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)	1000	rxn03068_Shan	"cpd00006[c0],cpd02498[c0],cpd00005[c0],cpd00067[c0],cpd02569[c0]"	"NADP[c0],2,3-Dihydroxy-isovalerate[c0],NADPH[c0],H+[c0],2-Oxo-3-hydroxyisovalerate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03068	(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)	TRUE	-1000	1000	rxn03068_c0	STY1_bin_1_NODE_21_length_76331_cov_22.1833_35503:34490 | STY2_bin_2_NODE_57_length_44299_cov_31.9822_40543:41556 | STY3_bin_1_NODE_167_length_22608_cov_124.224_15180:16193 | STY4_bin_1_NODE_59_length_49303_cov_463.386_8122:7109	ACETOOHBUTREDUCTOISOM-RXN	(R)-2,3-dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)	1.1.1.86	UniRef90_A1AS39	65.68	1.76e-145	452	100	STY4_bin_1_NODE_59_length_49303_cov_463.386	8122	7109	|ILEUSYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.86;http://identifiers.org/seed.reaction:rxn03068;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|ILEUSYN-PWY|	L-isoleucine biosynthesis I (from threonine)	true	100	0	1	1	DIHYDROXYMETVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN ACETOOHBUTREDUCTOISOM-RXN ACETOOHBUTSYN-RXN RXN-15122
rxn03072_c0	L-1-Pyrroline-3-hydroxy-5-carboxylate:NADP+ oxidoreductase	-1000	rxn03072_Shan	"cpd00001[c0],cpd00006[c0],cpd02625[c0],cpd00005[c0],cpd00067[c0],cpd01974[c0]"	"H2O[c0],NADP[c0],3-Hydroxy-L-1-pyrroline-5-carboxylate[c0],NADPH[c0],H+[c0],4-Hydroxy-L-glutamate[c0]"	"-2,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn03072	L-1-Pyrroline-3-hydroxy-5-carboxylate:NADP+ oxidoreductase	TRUE	-1000	1000	rxn03072_c0	STY1_bin_1_NODE_162_length_26522_cov_21.4399_12693:11245 | STY1_bin_1_NODE_21_length_76331_cov_22.1833_54549:51574 | STY1_bin_1_NODE_391_length_15900_cov_20.8451_9021:7576 | STY2_bin_2_NODE_155_length_26797_cov_38.2147_14535:15983 | STY2_bin_2_NODE_539_length_13750_cov_35.6296_6363:7808 | STY2_bin_2_NODE_57_length_44299_cov_31.9822_20157:23132 | STY3_bin_1_NODE_1789_length_7634_cov_139.097_2577:1129 | STY3_bin_1_NODE_632_length_11389_cov_130.119_4806:3361 | STY3_bin_1_NODE_737_length_10747_cov_130.66_3174:199 | STY4_bin_1_NODE_113_length_35536_cov_470.036_9297:10745 | STY4_bin_1_NODE_11_length_92275_cov_574.104_9726:8281 | STY4_bin_1_NODE_43_length_53747_cov_521.283_9484:7967 | STY4_bin_1_NODE_59_length_49303_cov_463.386_28506:25531	rxn00183	Delta-1-pyrroline-5-carboxylate dehydrogenase	1.5.1.12	UniRef50_A0A149TZ01	48.606	5.79e-128	410	99	STY1_bin_1_NODE_21_length_76331_cov_22.1833	54150	52447	seed.pwy17	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.5.1.12;http://identifiers.org/seed.reaction:rxn03072;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	seed.pwy17	Arginine and Ornithine Degradation	false	53	2	0	0	rxn00858 rxn05154 rxn05154 rxn05154 rxn05154 rxn00183 rxn05164 rxn05164 rxn05164 rxn00853 rxn00467 rxn01019 rxn00856 rxn03422 rxn02944
rxn03113_c0	(15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate:NADP+ 15-oxidoreductase	-1000	rxn03113_Shan	"cpd00006[c0],cpd02890[c0],cpd00005[c0],cpd00067[c0],cpd02786[c0]"	"NADP[c0],15(S)-HETE[c0],NADPH[c0],H+[c0],15-OxoETE[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03113	(15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate:NADP+ 15-oxidoreductase	TRUE	-1000	1000	rxn03113_c0	STY1_bin_1_NODE_258_length_19790_cov_18.6512_6467:7657 | STY2_bin_2_NODE_123_length_30482_cov_33.4363_13389:12199 | STY3_bin_1_NODE_187_length_21086_cov_130.263_14617:13436 | STY4_bin_1_NODE_292_length_22380_cov_469.769_7214:8395	R04517	(15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate:NAD+ 15-oxidoreductase	1.1.1.232	UniRef50_A4FM52	48.12	4.19e-71	242	93	STY1_bin_1_NODE_258_length_19790_cov_18.6512	6476	7657	map00590	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.232;http://identifiers.org/seed.reaction:rxn03113;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03113;http://identifiers.org/kegg.reaction:R04518;http://identifiers.org/metanetx.reaction:MNXR108942	MNXR108942	rxn03113	R04518	NA	NA	map00590	Arachidonic acid metabolism	false	10	10	0	0	R02799 R04517 R09875
rxn03199_c0	16alpha-Hydroxyandrost-4-ene-3,17-dione delta5-delat4-isomerase	-1000	rxn03199_Shan	"cpd00005[c0],cpd00067[c0],cpd03060[c0],cpd00006[c0],cpd03059[c0]"	"NADPH[c0],H+[c0],4-Androsten-16alpha-ol-3,17-dione[c0],NADP[c0],16alpha-Hydroxydehydroepiandrosterone[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn03199	16alpha-Hydroxyandrost-4-ene-3,17-dione delta5-delat4-isomerase	TRUE	-1000	1000	rxn03199_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_46447:45692 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31328:32050 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_10962:11717 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31473:32195 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10781:10059 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_23045:22290 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_141247:142002 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80326:79604	RXN-12747	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA 5-dehydrogenase	1.1.1.145	tr|I6YCF0|I6YCF0_MYCTU	36.073	7.45e-27	107	84	STY4_bin_1_NODE_2_length_187527_cov_473.197	149670	149023	|PWY-6944|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.145;http://identifiers.org/seed.reaction:rxn03199;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-6944|	androstenedione degradation	false	45	2	0	0	RXN-12736 RXN-12746 RXN-12747 RXN-12750 RXN-12751 RXN-19797 RXN-19800 RXN-19803 RXN-19804
rxn03201_c0	Estriol:NADP+ 17-oxidoreductase	-1000	rxn03201_Shan	"cpd00006[c0],cpd03061[c0],cpd00005[c0],cpd00067[c0],cpd03145[c0]"	"NADP[c0],Estriol[c0],NADPH[c0],H+[c0],16alpha-Hydroxyestrone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03201	Estriol:NADP+ 17-oxidoreductase	TRUE	-1000	1000	rxn03201_c0	((STY1_bin_1_NODE_119_length_31738_cov_22.2809_10021:9224 | STY2_bin_2_NODE_114_length_31341_cov_35.7581_10041:9244 | STY3_bin_1_NODE_859_length_10111_cov_146.724_9024:9821 | STY4_bin_1_NODE_155_length_31397_cov_510.711_10043:9246))	ESTRADIOL-17-BETA-DEHYDROGENASE-RXN	estradiol-17beta:NAD(P)+ 17-oxidoreductase	1.1.1.62	UniRef50_A0A086Z060	38.662	8.2e-43	154	96	STY1_bin_1_NODE_119_length_31738_cov_22.2809	10021	9224	|PWY66-380|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.62;http://identifiers.org/seed.reaction:rxn03201;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03201;http://identifiers.org/kegg.reaction:R04682;http://identifiers.org/metanetx.reaction:MNXR109042	MNXR109042	rxn03201	R04682	NA	NA	|PWY66-380|	estradiol biosynthesis I (via estrone)	false	25	3	0	0	ESTRADIOL-17-BETA-DEHYDROGENASE-RXN
rxn03256_c0	11beta-Hydroxyandrost-4-ene-3,17-dione:NADP+ 11-oxidoreductase	1000	rxn03256_Shan	"cpd00006[c0],cpd03135[c0],cpd00005[c0],cpd00067[c0],cpd03136[c0]"	"NADP[c0],4-Androsten-11beta-ol-3,17-dione[c0],NADPH[c0],H+[c0],Adrenosterone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03256	11beta-Hydroxyandrost-4-ene-3,17-dione:NADP+ 11-oxidoreductase	TRUE	-1000	1000	rxn03256_c0	STY1_bin_1_NODE_119_length_31738_cov_22.2809_10033:9209 | STY2_bin_2_NODE_114_length_31341_cov_35.7581_10053:9229 | STY3_bin_1_NODE_859_length_10111_cov_146.724_9012:9836 | STY4_bin_1_NODE_155_length_31397_cov_510.711_10055:9231	R09420	carbonyl reductase	1.1.1.146	UniRef50_F8B3V1	34.615	5.77e-30	117	91	STY4_bin_1_NODE_155_length_31397_cov_510.711	10052	9297	map00140	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.146;http://identifiers.org/seed.reaction:rxn03256;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03256;http://identifiers.org/kegg.reaction:R04758;http://identifiers.org/metanetx.reaction:MNXR109097	MNXR109097	rxn03256	R04758	NA	NA	map00140	Steroid hormone biosynthesis	false	20	19	0	0	R09420 R02207 R01836 R04831 R04681 R01383 R04856 R08941
rxn03310_c0	Tetrahydrocorticosterone:NADP+ 11-oxidoreductase	-1000	rxn03310_Shan	"cpd00006[c0],cpd03257[c0],cpd00005[c0],cpd00067[c0],cpd03259[c0]"	"NADP[c0],Tetrahydrocorticosterone[c0],NADPH[c0],H+[c0],5beta-Pregnane-3alpha,21-diol-11,20-dione[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03310	Tetrahydrocorticosterone:NADP+ 11-oxidoreductase	TRUE	-1000	1000	rxn03310_c0	STY1_bin_1_NODE_119_length_31738_cov_22.2809_10033:9209 | STY2_bin_2_NODE_114_length_31341_cov_35.7581_10053:9229 | STY3_bin_1_NODE_859_length_10111_cov_146.724_9012:9836 | STY4_bin_1_NODE_155_length_31397_cov_510.711_10055:9231	R09420	carbonyl reductase	1.1.1.146	UniRef50_F8B3V1	34.615	5.77e-30	117	91	STY4_bin_1_NODE_155_length_31397_cov_510.711	10052	9297	map00140	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.146;http://identifiers.org/seed.reaction:rxn03310;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03310;http://identifiers.org/kegg.reaction:R04840;http://identifiers.org/metanetx.reaction:MNXR109156	MNXR109156	rxn03310	R04840	NA	NA	map00140	Steroid hormone biosynthesis	false	20	19	0	0	R09420 R02207 R01836 R04831 R04681 R01383 R04856 R08941
rxn03319_c0	11-Deoxycortisol delta5-delat4-isomerase	-1000	rxn03319_Shan	"cpd00005[c0],cpd00067[c0],cpd03268[c0],cpd00006[c0],cpd03267[c0]"	"NADPH[c0],H+[c0],Cortodoxone[c0],NADP[c0],17alpha,21-Dihydroxypregnenolone[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn03319	11-Deoxycortisol delta5-delat4-isomerase	TRUE	-1000	1000	rxn03319_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_46447:45692 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31328:32050 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_10962:11717 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31473:32195 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10781:10059 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_23045:22290 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_141247:142002 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80326:79604	RXN-12747	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA 5-dehydrogenase	1.1.1.145	tr|I6YCF0|I6YCF0_MYCTU	36.073	7.45e-27	107	84	STY4_bin_1_NODE_2_length_187527_cov_473.197	149670	149023	|PWY-6944|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.145;http://identifiers.org/seed.reaction:rxn03319;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-6944|	androstenedione degradation	false	45	2	0	0	RXN-12736 RXN-12746 RXN-12747 RXN-12750 RXN-12751 RXN-19797 RXN-19800 RXN-19803 RXN-19804
rxn03336_c0	3,4-Dihydroxymandelaldehyde:NADP+ oxidoreductase	-1000	rxn03336_Shan	"cpd00001[c0],cpd00006[c0],cpd03307[c0],cpd00005[c0],cpd00067[c0],cpd03310[c0]"	"H2O[c0],NADP[c0],3,4-Dihydroxymandelaldehyde[c0],NADPH[c0],H+[c0],Dihydroxymandelic acid[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn03336	3,4-Dihydroxymandelaldehyde:NADP+ oxidoreductase	TRUE	-1000	1000	rxn03336_c0	STY1_bin_1_NODE_162_length_26522_cov_21.4399_12693:11245 | STY1_bin_1_NODE_21_length_76331_cov_22.1833_54549:51574 | STY1_bin_1_NODE_391_length_15900_cov_20.8451_8997:7570 | STY2_bin_2_NODE_155_length_26797_cov_38.2147_14535:15983 | STY2_bin_2_NODE_539_length_13750_cov_35.6296_6387:7814 | STY3_bin_1_NODE_1789_length_7634_cov_139.097_2577:1129 | STY3_bin_1_NODE_632_length_11389_cov_130.119_4782:3355 | STY4_bin_1_NODE_113_length_35536_cov_470.036_9297:10745 | STY4_bin_1_NODE_11_length_92275_cov_574.104_9702:8275	RXN-5581	RXN-5581	1.2.1.5	UniRef90_P23883	39.916	3.8e-90	300	95	STY2_bin_2_NODE_155_length_26797_cov_38.2147	14556	15974	|PWY-3162|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.5;http://identifiers.org/seed.reaction:rxn03336;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03336;http://identifiers.org/kegg.reaction:R04883;http://identifiers.org/metanetx.reaction:MNXR109189	MNXR109189	rxn03336	R04883	NA	NA	|PWY-3162|	L-tryptophan degradation V (side chain pathway)	false	15	11	0	0	RXN-5424 RXN-5581
rxn03341_c0	3-Methoxy-4-hydroxyphenylacetaldehyde:NADP+ oxidoreductase	-1000	rxn03341_Shan	"cpd00001[c0],cpd00006[c0],cpd03311[c0],cpd00005[c0],cpd00067[c0],cpd03312[c0]"	"H2O[c0],NADP[c0],3-Methoxy-4-hydroxyphenylacetaldehyde[c0],NADPH[c0],H+[c0],Homovanillate[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn03341	3-Methoxy-4-hydroxyphenylacetaldehyde:NADP+ oxidoreductase	TRUE	-1000	1000	rxn03341_c0	STY1_bin_1_NODE_162_length_26522_cov_21.4399_12693:11245 | STY1_bin_1_NODE_21_length_76331_cov_22.1833_54549:51574 | STY1_bin_1_NODE_391_length_15900_cov_20.8451_8997:7570 | STY2_bin_2_NODE_155_length_26797_cov_38.2147_14535:15983 | STY2_bin_2_NODE_539_length_13750_cov_35.6296_6387:7814 | STY3_bin_1_NODE_1789_length_7634_cov_139.097_2577:1129 | STY3_bin_1_NODE_632_length_11389_cov_130.119_4782:3355 | STY4_bin_1_NODE_113_length_35536_cov_470.036_9297:10745 | STY4_bin_1_NODE_11_length_92275_cov_574.104_9702:8275	RXN-5581	RXN-5581	1.2.1.5	UniRef90_P23883	39.916	3.8e-90	300	95	STY2_bin_2_NODE_155_length_26797_cov_38.2147	14556	15974	|PWY-3162|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.5;http://identifiers.org/seed.reaction:rxn03341;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03341;http://identifiers.org/kegg.reaction:R04889;http://identifiers.org/metanetx.reaction:MNXR109195	MNXR109195	rxn03341	R04889	NA	NA	|PWY-3162|	L-tryptophan degradation V (side chain pathway)	false	15	11	0	0	RXN-5424 RXN-5581
rxn03344_c0	3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase	-1000	rxn03344_Shan	"cpd00001[c0],cpd00006[c0],cpd03313[c0],cpd00005[c0],cpd00067[c0],cpd03314[c0]"	"H2O[c0],NADP[c0],3-Methoxy-4-hydroxyphenylglycolaldehyde[c0],NADPH[c0],H+[c0],Vanillylmandelic acid[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn03344	3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase	TRUE	-1000	1000	rxn03344_c0	STY1_bin_1_NODE_162_length_26522_cov_21.4399_12693:11245 | STY1_bin_1_NODE_21_length_76331_cov_22.1833_54549:51574 | STY1_bin_1_NODE_391_length_15900_cov_20.8451_8997:7570 | STY2_bin_2_NODE_155_length_26797_cov_38.2147_14535:15983 | STY2_bin_2_NODE_539_length_13750_cov_35.6296_6387:7814 | STY3_bin_1_NODE_1789_length_7634_cov_139.097_2577:1129 | STY3_bin_1_NODE_632_length_11389_cov_130.119_4782:3355 | STY4_bin_1_NODE_113_length_35536_cov_470.036_9297:10745 | STY4_bin_1_NODE_11_length_92275_cov_574.104_9702:8275	RXN-5581	RXN-5581	1.2.1.5	UniRef90_P23883	39.916	3.8e-90	300	95	STY2_bin_2_NODE_155_length_26797_cov_38.2147	14556	15974	|PWY-3162|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.5;http://identifiers.org/seed.reaction:rxn03344;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03344;http://identifiers.org/kegg.reaction:R04892;http://identifiers.org/metanetx.reaction:MNXR109197	MNXR109197	rxn03344	R04892	NA	NA	|PWY-3162|	L-tryptophan degradation V (side chain pathway)	false	15	11	0	0	RXN-5424 RXN-5581
